CA,openssl_acc,openssl_reason,polarssl_acc,polarssl_reason,gnutls_acc,gnutls_reason,matrix_acc,matrix_reason,cons
198.51.132.60,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," not CA
violating constraints
unknown reason

",F," basic constraints

",1
198.58.119.75,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
198.58.123.32,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
198.58.91.144,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
198.81.200.2,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
199.102.233.31,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
199.102.234.31,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
199.116.251.126,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
199.15.160.100,F," 18 at 0 depth lookup:self signed certificate

",F," parsing errors
parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
199.182.122.98,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
199.182.216.166,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
199.182.48.98,F," 18 at 0 depth lookup:self signed certificate

",F," parsing errors
parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
199.204.31.83,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
199.21.148.21,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," basic constraints

",1
199.241.235.201,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
199.27.76.154,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors
parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
199.27.77.129,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
199.27.77.153,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
199.27.79.129,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
199.27.79.192,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
199.27.79.194,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
199.30.228.77,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
199.30.80.32,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
199.59.148.10,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
199.59.148.12,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
199.59.161.100,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
199.59.161.48,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
199.66.238.211,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
199.81.218.155,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
199.83.131.36,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
199.83.132.4,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
199.91.50.125,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors
parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
200.177.229.204,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
200.201.166.106,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
200.252.60.80,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
200.41.9.39,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
200.42.136.212,F," 18 at 0 depth lookup:self signed certificate

",F," parsing errors
parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
200.42.93.137,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
201.212.0.13,T,None,T,None,T,None,F," parsing errors

",0
202.108.14.55,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
202.154.164.95,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
202.93.154.28,F," 18 at 0 depth lookup:self signed certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
203.133.238.164,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
203.17.253.19,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
203.190.242.69,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
203.27.235.60,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
203.81.17.130,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
204.11.109.133,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
204.14.234.33,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
204.154.94.73,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
204.187.14.69,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
204.194.222.28,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
204.227.127.201,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
204.236.133.199,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
204.51.171.72,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
204.62.114.180,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
204.76.212.147,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
204.77.213.189,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
204.78.50.82,T,None,T,None,T,None,T,None,1
204.79.197.200,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
204.9.178.11,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
205.174.16.50,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
205.178.187.13,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
205.186.187.178,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
205.188.95.51,T,None,T,None,T,None,F," parsing errors

",0
205.196.120.13,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
205.201.132.96,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
205.203.132.65,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," Auth Key / Subject Key Match

",1
205.203.139.53,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
205.251.242.58,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
206.108.40.108,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
206.112.186.66,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
206.131.180.21,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
206.132.6.134,T,None,T,None,T,None,T,None,1
206.191.131.221,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
206.207.84.93,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
206.29.177.10,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
206.46.232.39,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
207.11.41.19,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
207.171.3.200,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
207.198.114.125,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
207.198.119.75,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
207.223.6.20,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
207.241.224.2,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
207.46.1.137,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
208.184.81.150,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
208.40.245.50,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
208.43.68.142,F," 18 at 0 depth lookup:self signed certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
208.49.103.202,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
208.64.202.68,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," basic constraints

",1
208.65.75.22,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.69.152.108,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.74.125.13,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.75.122.14,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.79.232.91,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.79.253.218,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
208.80.154.224,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
208.80.48.112,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.80.6.139,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.82.16.81,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.82.238.129,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.83.241.15,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
208.83.243.215,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.84.244.116,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.85.40.20,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.88.180.72,F," 18 at 0 depth lookup:self signed certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
208.88.80.50,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
208.91.243.8,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
208.93.0.128,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
208.93.170.106,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
208.94.0.193,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
208.94.153.100,F," 18 at 0 depth lookup:self signed certificate

",F," parsing errors
parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
209.104.45.32,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
209.104.5.235,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
209.15.211.168,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
209.17.119.201,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
209.190.35.136,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
209.200.154.50,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," basic constraints

",1
209.202.142.11,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," basic constraints

",1
209.207.213.228,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
209.237.233.38,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
209.251.59.181,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
209.99.17.252,T,None,F," parsing errors
parsing errors

",F," parsing errors

",F," parsing errors

",0
210.131.4.217,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
210.132.71.10,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
210.139.248.1,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
210.154.149.63,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
210.157.19.63,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
210.168.27.16,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
210.189.86.12,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
210.210.18.53,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
210.210.24.66,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
210.61.56.39,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
211.147.4.31,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
212.100.239.219,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
212.101.122.34,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
212.227.17.105,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
212.227.222.9,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
212.23.167.62,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
212.24.43.44,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
212.27.48.10,F," 20 at 0 depth lookup: unable to get local issuer certificate

",T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
212.31.252.70,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
212.58.246.103,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
212.74.41.154,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
212.95.67.222,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
213.13.146.140,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
213.161.77.102,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
213.165.66.221,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
213.174.132.123,F," 18 at 0 depth lookup:self signed certificate

",F," parsing errors
parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
213.174.154.204,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
213.174.196.170,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
213.180.141.140,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
213.180.193.105,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
213.180.193.11,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
213.180.204.11,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
213.180.204.224,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
213.180.204.62,F," 20 at 0 depth lookup: unable to get local issuer certificate

",T,None,F," The certificate issuer is unknown
unknown reason

",F," Auth Key / Subject Key Match

",0
213.186.33.34,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
213.52.252.59,T,None,T,None,T,None,T,None,1
213.52.252.82,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
213.86.246.10,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
213.95.206.42,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
216.115.208.197,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.115.210.206,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
216.12.145.20,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
216.12.148.77,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
216.127.49.176,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
216.136.229.72,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.137.37.27,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.148.239.50,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
216.151.210.124,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.176.177.72,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.178.160.43,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
216.178.46.224,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.194.166.230,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.211.130.168,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.220.38.23,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
216.229.2.148,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.248.207.17,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors
parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
216.251.120.22,T,None,T,None,T,None,T,None,1
216.251.127.130,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
216.33.196.78,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
216.33.197.84,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.33.197.90,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.34.181.60,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
216.35.221.76,T,None,T,None,T,None,T,None,1
216.38.220.19,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
216.52.242.86,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.58.242.35,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
216.69.227.70,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.70.88.177,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
216.74.34.10,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
216.74.40.32,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
216.9.35.59,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
217.107.214.2,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
217.109.56.160,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
217.110.110.251,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
217.117.65.247,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
217.148.71.165,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
217.197.124.53,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
217.20.147.94,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
217.218.165.233,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
217.68.217.20,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
217.69.135.29,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
217.74.65.23,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
218.92.221.83,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
219.122.3.35,F," 20 at 0 depth lookup: unable to get local issuer certificate

",T,None,T,None,F," Auth Key / Subject Key Match

",0
219.85.79.131,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
222.73.165.245,F," 20 at 0 depth lookup: unable to get local issuer certificate

",T,None,T,None,F," Auth Key / Subject Key Match

",0
223.165.30.26,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
223.202.34.60,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
23.192.123.170,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
23.193.32.161,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," Auth Key / Subject Key Match

",1
23.193.38.27,F," 20 at 0 depth lookup: unable to get local issuer certificate

",T,None,F," The certificate issuer is unknown
unknown reason

",F," Auth Key / Subject Key Match

",0
23.193.39.37,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
23.21.205.27,F," 18 at 0 depth lookup:self signed certificate

",F," parsing errors
parsing errors

",F," parsing errors

",F," parsing errors

",1
23.23.233.203,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
23.23.73.151,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
23.253.11.103,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
23.40.198.151,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors
parsing errors

",F," parsing errors

",F," parsing errors

",1
23.45.87.74,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
23.7.194.41,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
23.7.195.136,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
23.7.198.140,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
23.7.199.176,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
