CA,openssl_acc,openssl_reason,polarssl_acc,polarssl_reason,gnutls_acc,gnutls_reason,matrix_acc,matrix_reason,cons
6717,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6718,T,None,F," parsing errors
parsing errors

",T,None,F," parsing errors

",0
6719,T,None,T,None,T,None,F," parsing errors

",0
672,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6720,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6721,F," unexpected reason

",F," parsing errors
parsing errors

",T,None,F," basic constraints

",0
6722,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6723,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
6724,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6725,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6726,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6727,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6728,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6729,T,None,T,None,T,None,F," parsing errors

",0
673,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6730,T,None,T,None,T,None,F," parsing errors

",0
6731,T,None,T,None,T,None,F," parsing errors

",0
6732,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6733,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6734,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6735,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
6736,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6737,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6738,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6739,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
674,T,None,T,None,T,None,T,None,1
6740,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6741,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," Auth Key / Subject Key Match

",1
6742,T,None,F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",0
6743,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," basic constraints

",1
6744,T,None,F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",0
6745,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors
parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6746,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6747,T,None,F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6748,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6749,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
675,T,None,T,None,T,None,F," parsing errors

",0
6750,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6751,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6752,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6753,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors
parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6754,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6755,F," unexpected reason

",F," parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
6756,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6757,T,None,T,None,T,None,F," parsing errors

",0
6758,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6759,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
676,T,None,T,None,T,None,T,None,1
6760,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6761,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
6762,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6763,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6764,T,None,T,None,T,None,T,None,1
6765,T,None,T,None,T,None,F," parsing errors

",0
6766,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6767,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6768,T,None,T,None,T,None,F," parsing errors

",0
6769,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
677,T,None,T,None,T,None,T,None,1
6770,T,None,F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
6771,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6772,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6773,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6774,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6775,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6776,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6777,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6778,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6779,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
678,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6780,T,None,F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
6781,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6782,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6783,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6784,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6785,T,None,F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6786,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," Auth Key / Subject Key Match

",1
6787,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6788,T,None,T,None,T,None,F," parsing errors

",0
6789,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
679,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," basic constraints

",1
6790,F," 18 at 0 depth lookup:self signed certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6791,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
6792,F," 7 at 0 depth lookup:certificate signature failure

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6793,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6794,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6795,T,None,T,None,T,None,T,None,1
6796,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6797,T,None,F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6798,T,None,T,None,T,None,F," parsing errors

",0
6799,T,None,T,None,T,None,F," parsing errors

",0
68,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
680,T,None,T,None,T,None,T,None,1
6800,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6801,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6802,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6803,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6804,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6805,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
6806,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6807,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6808,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6809,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
681,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6810,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6811,T,None,T,None,T,None,F," parsing errors

",0
6812,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6813,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6814,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6815,F," parsing errors

",F," parsing errors
parsing errors

",F," parsing errors

",F," parsing errors

",1
6816,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6817,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6818,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6819,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
682,F," 18 at 0 depth lookup:self signed certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6820,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6821,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6822,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6823,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," Auth Key / Subject Key Match

",1
6824,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6825,T,None,T,None,T,None,F," parsing errors

",0
6826,T,None,F," parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
6827,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6828,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6829,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," Auth Key / Subject Key Match

",1
683,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
6830,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6831,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6832,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6833,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6834,F," parsing errors

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6835,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6836,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6837,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6838,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6839,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
684,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6840,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6841,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6842,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6843,T,None,T,None,T,None,F," parsing errors

",0
6844,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6845,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6846,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," not CA
violating constraints
unknown reason

",F," basic constraints

",1
6847,F," parsing errors

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6848,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6849,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
685,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6850,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6851,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
6852,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6853,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6854,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6855,T,None,T,None,T,None,T,None,1
6856,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6857,F," parsing errors

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6858,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6859,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
686,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6860,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6861,T,None,T,None,T,None,F," parsing errors

",0
6862,T,None,F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6863,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6864,F," unexpected reason

",F," parsing errors
parsing errors

",F," parsing errors

",F," parsing errors

",1
6865,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
6866,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6867,T,None,T,None,T,None,F," parsing errors

",0
6868,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6869,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
687,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6870,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6871,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
6872,T,None,T,None,T,None,F," parsing errors

",0
6873,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6874,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6875,T,None,T,None,T,None,F," parsing errors

",0
6876,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors
parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6877,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6878,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6879,T,None,T,None,T,None,T,None,1
688,T,None,T,None,T,None,T,None,1
6880,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6881,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
6882,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6883,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6884,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6885,T,None,T,None,T,None,F," parsing errors

",0
6886,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6887,T,None,F," parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
6888,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6889,T,None,T,None,T,None,F," parsing errors

",0
689,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," Auth Key / Subject Key Match

",1
6890,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6891,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
6892,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6893,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6894,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6895,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6896,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6897,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6898,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6899,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
69,T,None,T,None,T,None,T,None,1
690,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6900,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6901,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," Auth Key / Subject Key Match

",1
6902,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6903,T,None,T,None,T,None,T,None,1
6904,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6905,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6906,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6907,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6908,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6909,T,None,T,None,T,None,F," parsing errors

",0
691,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," parsing errors

",1
6910,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6911,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6912,F," 18 at 0 depth lookup:self signed certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6913,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6914,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6915,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6916,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6917,F," parsing errors

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6918,T,None,F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
6919,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",0
692,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," not CA
violating constraints
unknown reason

",F," parsing errors

",1
6920,F," unexpected reason

",F," parsing errors

",F," not CA
violating constraints
unknown reason

",F," parsing errors

",1
6921,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6922,F," unexpected reason

",F," parsing errors

",F," parsing errors

",F," parsing errors

",1
6923,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
6924,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6925,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
6926,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6927,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",1
6928,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6929,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
693,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6930,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6931,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6932,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6933,F," parsing errors

",F," parsing errors
parsing errors

",F," parsing errors

",F," parsing errors

",1
6934,T,None,F," parsing errors

",F," unknown reason

",F," parsing errors

",0
6935,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," Auth Key / Subject Key Match

",1
6936,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6937,F," unexpected reason

",F," parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
6938,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6939,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
694,T,None,T,None,T,None,T,None,1
6940,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
6941,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6942,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6943,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
6944,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6945,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6946,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6947,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6948,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6949,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
695,T,None,F," parsing errors
parsing errors

",T,None,F," Auth Key / Subject Key Match

",0
6950,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
6951,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6952,F," unexpected reason

",F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6953,T,None,T,None,F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",0
6954,F," parsing errors

",F," parsing errors
parsing errors

",F," parsing errors

",F," parsing errors

",1
6955,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6956,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6957,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
6958,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
6959,T,None,T,None,T,None,F," Auth Key / Subject Key Match

",0
696,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors
parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," parsing errors

",1
6960,T,None,F," parsing errors

",F," The certificate issuer is unknown
unknown reason

",F," basic constraints

",0
6961,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," The certificate issuer is unknown
unknown reason

",F," distinguished name match

",1
6962,F," unexpected reason

",F," parsing errors

",F," not CA
unknown reason

",F," parsing errors

",1
