CA,openssl_acc,openssl_reason,polarssl_acc,polarssl_reason,gnutls_acc,gnutls_reason,matrix_acc,matrix_reason,cons
5536,T,None,T,None,T,None,F," parsing errors

",0
5537,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5539,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
554,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5540,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5541,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
5542,T,None,T,None,T,None,F," parsing errors

",0
5543,T,None,T,None,T,None,F," parsing errors

",0
5544,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5546,T,None,T,None,T,None,F," parsing errors

",0
5548,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5550,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
5551,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5552,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5553,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5554,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5556,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5558,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5559,T,None,T,None,T,None,F," parsing errors

",0
556,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5560,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5561,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5562,T,None,T,None,T,None,F," parsing errors

",0
5563,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5565,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5567,T,None,T,None,T,None,F," parsing errors

",0
5568,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5569,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
557,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5570,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5571,T,None,T,None,T,None,F," parsing errors

",0
5574,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5575,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5576,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5577,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5578,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
558,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5580,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
5582,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5583,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5584,T,None,T,None,T,None,F," parsing errors

",0
5585,T,None,F," parsing errors

",T,None,T,None,0
5586,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5587,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
5589,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
559,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5590,T,None,F," parsing errors

",T,None,F," parsing errors

",0
5591,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",T,None,0
5592,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5594,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5596,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5597,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5598,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5599,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
560,T,None,T,None,T,None,F," parsing errors

",0
5600,T,None,T,None,T,None,F," parsing errors

",0
5602,T,None,F," parsing errors

",T,None,T,None,0
5604,T,None,T,None,T,None,F," parsing errors

",0
5607,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5608,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5609,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
561,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5611,T,None,T,None,T,None,F," parsing errors

",0
5613,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5615,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5616,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5617,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5619,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5621,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5622,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5623,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
5625,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5626,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5627,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5628,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
563,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5630,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
5631,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5632,T,None,T,None,T,None,F," parsing errors

",0
5633,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5634,T,None,T,None,T,None,F," parsing errors

",0
5635,T,None,T,None,T,None,F," parsing errors

",0
5636,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," parsing errors

",1
5639,T,None,F," parsing errors

",T,None,T,None,0
5640,T,None,T,None,T,None,F," parsing errors

",0
5641,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5642,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5643,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5644,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5646,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5648,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5649,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
565,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5650,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5652,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5653,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5655,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5657,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5659,T,None,T,None,T,None,F," parsing errors

",0
5660,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5661,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5662,F," unexpected reason

",F," parsing errors

",T,None,F," parsing errors

",0
5663,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5665,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5666,T,None,T,None,T,None,F," parsing errors

",0
5667,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
5668,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5671,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5672,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5673,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5674,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5676,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5677,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5678,T,None,T,None,T,None,F," parsing errors

",0
5679,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
568,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
5680,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5683,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5685,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5686,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5687,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
569,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5692,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5694,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5695,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5696,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5697,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5698,T,None,T,None,T,None,F," parsing errors

",0
5699,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
570,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5701,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5702,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5703,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5704,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5705,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5707,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5708,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5709,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5710,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5711,T,None,T,None,T,None,F," parsing errors

",0
5713,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5714,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5716,T,None,T,None,T,None,F," parsing errors

",0
5717,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5719,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5720,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5722,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5723,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5725,T,None,T,None,T,None,F," parsing errors

",0
5726,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5728,T,None,F," parsing errors

",T,None,T,None,0
573,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5730,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5731,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5732,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5733,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5735,T,None,T,None,T,None,F," parsing errors

",0
5736,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5738,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
574,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
5740,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5741,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5742,T,None,T,None,T,None,F," parsing errors

",0
5744,T,None,T,None,T,None,F," parsing errors

",0
5745,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5746,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5747,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5748,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5749,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
575,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5750,T,None,T,None,T,None,F," parsing errors

",0
5751,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5752,T,None,T,None,T,None,F," parsing errors

",0
5754,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5755,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5757,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5758,T,None,T,None,T,None,F," parsing errors

",0
5759,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
576,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
5760,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5763,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
5764,T,None,F," parsing errors

",T,None,T,None,0
5767,T,None,T,None,T,None,F," parsing errors

",0
5769,T,None,F," parsing errors

",T,None,T,None,0
577,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5770,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5772,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5773,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5774,T,None,T,None,T,None,F," parsing errors

",0
5776,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5777,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5779,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
578,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
5780,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5781,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5784,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
5785,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5786,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5787,T,None,T,None,T,None,F," parsing errors

",0
579,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5790,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5792,T,None,T,None,T,None,F," parsing errors

",0
5793,T,None,T,None,T,None,F," parsing errors

",0
5794,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5797,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5798,T,None,T,None,T,None,F," parsing errors

",0
58,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5800,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," parsing errors

",1
5801,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5802,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5804,T,None,F," parsing errors

",T,None,T,None,0
5805,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5807,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
581,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5810,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5813,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5814,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
5815,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
5818,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5819,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5821,T,None,T,None,T,None,F," parsing errors

",0
5822,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5823,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5824,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5825,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5827,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5828,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
583,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5830,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5831,T,None,T,None,T,None,F," parsing errors

",0
5832,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5833,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5834,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5835,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5837,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5839,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," parsing errors

",1
584,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5840,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5841,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5842,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5844,T,None,T,None,T,None,F," parsing errors

",0
5845,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5846,T,None,F," parsing errors

",T,None,F," parsing errors

",0
5847,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5848,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
5849,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5850,T,None,T,None,T,None,F," parsing errors

",0
5851,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5852,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5853,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
5855,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5856,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5857,T,None,T,None,T,None,F," parsing errors

",0
5859,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
586,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5860,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5861,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5862,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5863,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5864,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5865,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," parsing errors

",1
5866,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5867,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5869,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
587,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5870,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5871,T,None,T,None,T,None,F," parsing errors

",0
5872,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5873,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5874,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5875,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5876,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5878,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5879,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
588,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5880,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5881,T,None,F," parsing errors

",T,None,T,None,0
5882,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
5883,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5884,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5885,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5886,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5887,T,None,F," parsing errors

",T,None,F," parsing errors

",0
5888,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5889,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
5891,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5892,T,None,T,None,T,None,F," parsing errors

",0
5895,T,None,F," parsing errors

",T,None,T,None,0
5896,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5897,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
5899,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
59,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," basic constraints

",1
590,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
5900,T,None,T,None,T,None,F," parsing errors

",0
5901,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5902,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5905,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
5906,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5908,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
591,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",T,None,0
5912,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5913,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5914,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5915,T,None,T,None,T,None,F," parsing errors

",0
5917,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," parsing errors

",1
5918,F," unexpected reason

",F," self-signed or not signed by a trusted CA

",F," not CA
unknown reason

",F," basic constraints

",1
5919,T,None,T,None,T,None,F," xtension (KEY_USAGE)

",0
592,T,None,F," parsing errors

",T,None,F," parsing errors

",0
5921,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5922,T,None,T,None,T,None,F," parsing errors

",0
5923,T,None,F," parsing errors

",T,None,T,None,0
5924,F," unexpected reason

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5925,F," 20 at 0 depth lookup: unable to get local issuer certificate

",F," parsing errors

",F," unavaliable issuer data

",F," distinguished name match

",1
5926,F," unexpected reason

",F," parsing errors

",T,None,T,None,0
5927,T,None,F," parsing errors

",T,None,T,None,0
